input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,street_view_url,place_id,images,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,user_reviews,user_reviews_extended,emails
dce22ecf-e811-45fe-b89c-24c10f5b2fc0,https://www.google.com/maps/place/M+R+PG+for+Gents/data=!4m7!3m6!1s0x3bae178c44aa57f1:0x21e1dc2d9158d205!8m2!3d12.9748346!4d77.6386622!16s%2Fg%2F11j2w60d6y!19sChIJ8VeqRIwXrjsRBdJYkS3c4SE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,M R PG for Gents,Boys' hostel,"Metro Station Indira Nagar, 5th Cross, 10th Main Rd, near indranagar, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560038","{""Friday"":[""6 am–11 pm""],""Monday"":[""6 am–11 pm""],""Saturday"":[""6 am–11 pm""],""Sunday"":[""6 am–11 pm""],""Thursday"":[""6 am–11 pm""],""Tuesday"":[""6 am–11 pm""],""Wednesday"":[""6 am–11 pm""]}",{},,096110 56713,"XJFQ+WF Bengaluru, Karnataka",106,4.400000,"{""1"":3,""2"":4,""3"":8,""4"":24,""5"":67}",12.974835,77.638662,2441474561281675781,,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm4Ml46d82XEaqb6UfCqUApOqIT0KuI-0AhXcms9VG0K2I9R9Kukv7QF-ayg1RwnfpfzLKSQSuhvOtW9eQ4IaUmx2fJ-qgaTpFfRr1cPan3hTH7dQe78-V6horoCOjzFWGzvK1IDw=w408-h544-k-no,Asia/Calcutta,,0x3bae178c44aa57f1:0x21e1dc2d9158d205,https://www.google.com/maps/@?api=1&map_action=pano&pano=EgEX5_ImdXl3CoH317hZBQ,ChIJ8VeqRIwXrjsRBdJYkS3c4SE,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm4Ml46d82XEaqb6UfCqUApOqIT0KuI-0AhXcms9VG0K2I9R9Kukv7QF-ayg1RwnfpfzLKSQSuhvOtW9eQ4IaUmx2fJ-qgaTpFfRr1cPan3hTH7dQe78-V6horoCOjzFWGzvK1IDw=w224-h298-k-no""},{""title"":""Rooms"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk6IbtuKEv2u2r0CVdDTLaIO8EVIeqejfvoIh8hpIB1HgQ4qOCQwPeGxe-dfNUoAqzpuujh_bNaKjZ9AtBCAYricf4U0umUV5dIzbtv1-1M16n29c6Cq4dAQtclYD1O1-nFZiA=w397-h298-k-no""},{""title"":""Exterior"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnwL7KUOYkTXR9x_hpuMHxPIma0QijwiAdZvwwOpEnUReau9zRA7hWVffX98BMzJA1Ep7o3j8dkJI7rjlvonUM_KdFRRMubhM5VSWlTCa2CYJ4DTYPaAxAWm6iRuBmeTTysOpNh=w397-h298-k-no""},{""title"":""From visitors"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkg7T1Az5uAJsTFApO_EnUhGJONIoddIn8zqfwklQ_2M2yCjm7XLUxsVydcbxeG0Bpa0TSzRW3aKgNcgSHI6Kp_KHyaoth2xMlv0F-YLcBQ_ANuyWnNn2_M7MRVzWBhaaka_TSf=w224-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnwL7KUOYkTXR9x_hpuMHxPIma0QijwiAdZvwwOpEnUReau9zRA7hWVffX98BMzJA1Ep7o3j8dkJI7rjlvonUM_KdFRRMubhM5VSWlTCa2CYJ4DTYPaAxAWm6iRuBmeTTysOpNh=w397-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EgEX5_ImdXl3CoH317hZBQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=193.68642\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""113714212531215634859"",""name"":""M R PG for Gents (Owner)"",""link"":""https://www.google.com/maps/contrib/113714212531215634859""}","{""borough"":""HAL 2nd Stage, Stage 3, Indiranagar"",""street"":""Metro Station Indira Nagar, 5th Cross, 10th Main Rd, near indranagar"",""city"":""Bengaluru"",""postal_code"":""560038"",""state"":""Karnataka"",""country"":""IN""}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":false},{""name"":""Wheelchair-accessible seating"",""enabled"":false},{""name"":""Wheelchair-accessible toilet"",""enabled"":false}]}]","[{""Name"":""ARUN KUMAR"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWV9B107w_wCtRGDT7XNIPZWwbvpiYUJOwzPHJtj66dvRAhP6c0=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Food is very Good. location is residential and good. Nearer to all locations like gyms, metro, but stop, restaurants etc... I have been staying here for the last 8 months \u0026 I truly enjoyed staying in this M R PG for gents."",""Images"":null,""When"":""3 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT21OQ1ZHRTBNaTAwYWxKMGVYWmFjMDAzYXpobWJVRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/112929129105552395559/reviews?hl=en-GB"",""posted_at_unix_micros"":1780598974583967,""updated_at_unix_micros"":1780598974583967,""language"":""en"",""translated_lang"":"""",""text_original"":""Food is very Good. location is residential and good. Nearer to all locations like gyms, metro, but stop, restaurants etc... I have been staying here for the last 8 months \u0026 I truly enjoyed staying in this M R PG for gents."",""text_translated"":"""",""reply_text_original"":""Mr Arun \nWe truly appreciate your time for writing this review!\n\nWe're glad you like our service. As always, we NEVER EVER compromise when it comes to give the BEST possible comforts to our tenants.\n\n🙏"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1780600008000000,""reply_updated_at_unix_micros"":1780600008000000,""published_at"":""2026-06-04T18:49:34.583967Z""},{""Name"":""Cod Player"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJsAweDWdkaoV856OCi691-RcRXjtBcNkK60ixFlHz3dbVPbA=s120-c-rp-mo-br100"",""Rating"":2,""Description"":""The ground floor is awesome if you love sleeping with giant rats running around your room.\n\nThe parking area frequently becomes overcrowded, making it difficult to find a spot."",""Images"":null,""When"":""2 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT25Kd04wZGxXbk53WDJaU1pIbDFkRmhZWVhnMFNuYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":2,""author_url"":""https://www.google.com/maps/contrib/114758663979162904768/reviews?hl=en-GB"",""posted_at_unix_micros"":1781938376713816,""updated_at_unix_micros"":1781938424346190,""language"":""en"",""translated_lang"":"""",""text_original"":""The ground floor is awesome if you love sleeping with giant rats running around your room.\n\nThe parking area frequently becomes overcrowded, making it difficult to find a spot."",""text_translated"":"""",""reply_text_original"":""We promptly respond to complaints, we haven't received any such complaint.\n\nOur staff make sure to address if there are any complaints."",""reply_language"":""en"",""reply_posted_at_unix_micros"":1781939626000000,""reply_updated_at_unix_micros"":1781939626000000,""published_at"":""2026-06-20T06:52:56.713816Z""},{""Name"":""Aman Tiwari"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWh3p4Kd3XN6FdwIX1HvVKEKo8N7gp16NodFrkO3g0t4ouq371M=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I have been there for more than 6months in bangalore and PG. The Owner Mr. Manoj is Amazing and a gentle person I ever met. Second the food quality is excellent and maintains Hygiene. Posh environment, Quality peoples. Over all if you are looking for PG in Indranagar So no other option is going to be better than  M R gents PG. ♥️ Thankyou so much Mr. Manoj for your valuable services.💐💐"",""Images"":null,""When"":""9 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2xBMWFWTnpSV2wwT1VoSWJFTkpjako2ZEVrd1QwRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/104400227699587204418/reviews?hl=en-GB"",""posted_at_unix_micros"":1764085958404344,""updated_at_unix_micros"":1764085958404344,""language"":""en"",""translated_lang"":"""",""text_original"":""I have been there for more than 6months in bangalore and PG. The Owner Mr. Manoj is Amazing and a gentle person I ever met. Second the food quality is excellent and maintains Hygiene. Posh environment, Quality peoples. Over all if you are looking for PG in Indranagar So no other option is going to be better than  M R gents PG. ♥️ Thankyou so much Mr. Manoj for your valuable services.💐💐"",""text_translated"":"""",""reply_text_original"":""Dear Aman Thwari, \nThank you so much for sharing your rating and valuable feedback. I really appreciated it"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1764113617000000,""reply_updated_at_unix_micros"":1764113617000000,""published_at"":""2025-11-25T15:52:38.404344Z""},{""Name"":""Kaushik m s"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLaKU69sXQwSYbAYE64PK-2T7K821YLGkQFrsaDDBM-nbmDP7hT=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""The best or one of the best PG accommodation for gents in and around indiranagar. I've stayed there for around 5 months , the food is good as far as PG accommodation food goes , and they clean your room atleast one time a week . PG owner is also a nice guy , he listens to the problem in pg and fixed it as soon as possible."",""Images"":null,""When"":""2 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNGZzc3TUFnEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/100080279222562958251/reviews?hl=en-GB"",""posted_at_unix_micros"":1698814013556819,""updated_at_unix_micros"":1698814013556819,""language"":""en"",""translated_lang"":"""",""text_original"":""The best or one of the best PG accommodation for gents in and around indiranagar. I've stayed there for around 5 months , the food is good as far as PG accommodation food goes , and they clean your room atleast one time a week . PG owner is also a nice guy , he listens to the problem in pg and fixed it as soon as possible."",""text_translated"":"""",""reply_text_original"":""Mr Kaushik, \nThank you so much for sharing your rating and valuable review. I really appreciated it!\n"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1698828617000000,""reply_updated_at_unix_micros"":1698828617000000,""published_at"":""2023-11-01T04:46:53.556819Z""},{""Name"":""VAISHNAV ASHOK"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocL4XzXafw4AG4z_tV7o5NCgfb2-ZhXY1WLWTz5_XNEEG4pw5gY=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Stayed here recently, from September 22 to october 31st. The pg was very excellent , good food. Main attraction was the cleanliness while cooking they  literally wont wear footwears. One drawback for me was there is no lunch, available only on Saturday and Sunday. It works on working days but if there is holiday in between the working days, food was not available."",""Images"":null,""When"":""2 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNGZ19IYlNnEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/108435655455430562943/reviews?hl=en-GB"",""posted_at_unix_micros"":1698815197911226,""updated_at_unix_micros"":1698815197911226,""language"":""en"",""translated_lang"":"""",""text_original"":""Stayed here recently, from September 22 to october 31st. The pg was very excellent , good food. Main attraction was the cleanliness while cooking they  literally wont wear footwears. One drawback for me was there is no lunch, available only on Saturday and Sunday. It works on working days but if there is holiday in between the working days, food was not available."",""text_translated"":"""",""reply_text_original"":""Mr VAISHNAV ASHOK, \nThank you so much for sharing your rating and valuable review. I really appreciated it!"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1698828645000000,""reply_updated_at_unix_micros"":1698828645000000,""published_at"":""2023-11-01T05:06:37.911226Z""},{""Name"":""Abhijith (Ab)"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV5onRGmRmg5S9nt70NUb395onvNP1PkLzm4krYdYD2nBxVnWs=s120-c-rp-mo-br100"",""Rating"":4,""Description"":""An average working men's PG near to Indiranagar metro. Comparing to other PGs in this area, food is not bad at all.\nWhoever looking near Indiranagar,I'm recommending this as it's a decent one with necessary amenities."",""Images"":null,""When"":""2 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSURkOTdLaEN3EAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":4,""author_url"":""https://www.google.com/maps/contrib/117669518478328521362/reviews?hl=en-GB"",""posted_at_unix_micros"":1709122576200763,""updated_at_unix_micros"":1709122576200763,""language"":""en"",""translated_lang"":"""",""text_original"":""An average working men's PG near to Indiranagar metro. Comparing to other PGs in this area, food is not bad at all.\nWhoever looking near Indiranagar,I'm recommending this as it's a decent one with necessary amenities."",""text_translated"":"""",""reply_text_original"":""Mr Abhijith (Ab), \nThank you for choosing our PG near Indiranagar metro and taking the time to review us. We're glad to hear that you found our amenities satisfactory, especially appreciating the food quality compared to other PGs in the area. We strive to provide a comfortable and welcoming environment for all our residents. Your recommendation means a lot to us, and we look forward to serving you even better in the future. Thank you for your valuable feedback!"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1709123345000000,""reply_updated_at_unix_micros"":1709123345000000,""published_at"":""2024-02-28T12:16:16.200763Z""},{""Name"":""Laxmikant Pai"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocK_9oZbNfnzvOdxOgqouAvGR0u5CCO_9Nj7iTDOkGUD0LNDDQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Very nice PG. Tasty home made food, neat and clean room with hot water, TV, WiFi, Washing machine and housekeeping services. MR PG is near to Indiranagar Metro station. Price also reasonable \u0026 value for money. Owner Mr Manoj Reddy is very nice, friendly person \u0026 his staff also cool 😎 people. Surely all we are comfortable here in this PG, compare to anywhere nearby others. Good time..with good people..👍"",""Images"":null,""When"":""5 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSURTNnFHcFlREAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/109977968646657002562/reviews?hl=en-GB"",""posted_at_unix_micros"":1608574236362115,""updated_at_unix_micros"":1608574375327886,""language"":""en"",""translated_lang"":"""",""text_original"":""Very nice PG. Tasty home made food, neat and clean room with hot water, TV, WiFi, Washing machine and housekeeping services. MR PG is near to Indiranagar Metro station. Price also reasonable \u0026 value for money. Owner Mr Manoj Reddy is very nice, friendly person \u0026 his staff also cool 😎 people. Surely all we are comfortable here in this PG, compare to anywhere nearby others. Good time..with good people..👍"",""text_translated"":"""",""reply_text_original"":""Dear Laxmikant Pai,\nThank you so much for taking the time to write a review. It's much appreciated."",""reply_language"":""en"",""reply_posted_at_unix_micros"":1683082564000000,""reply_updated_at_unix_micros"":1683082564000000,""published_at"":""2020-12-21T18:10:36.362115Z""},{""Name"":""Hari Hara Sudhan"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWnHD2iZ32TF88oXAKxxG6eUD_cQ-8wB6y8dlZ6fBAYLrCUfF6U=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Best PG to stay in Indiranagar. PG owner Manoj anna is very professional and helpful. Maintenance of the property is good. Food is the best here. Highly recommended. 1, 2, 3, 4, 5 sharing available."",""Images"":null,""When"":""3 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSURSd092UWpRRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/114865351009717195729/reviews?hl=en-GB"",""posted_at_unix_micros"":1681531355392661,""updated_at_unix_micros"":1681531355392661,""language"":""en"",""translated_lang"":"""",""text_original"":""Best PG to stay in Indiranagar. PG owner Manoj anna is very professional and helpful. Maintenance of the property is good. Food is the best here. Highly recommended. 1, 2, 3, 4, 5 sharing available."",""text_translated"":"""",""reply_text_original"":""Dear Hari Hara Sudhan, \nThank you so much for taking the time to write a review. It's much appreciated!\n"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1683082630000000,""reply_updated_at_unix_micros"":1694002482000000,""published_at"":""2023-04-15T04:02:35.392661Z""}]",null,
